IP_1,Porta_1,IP_2,Porta_2,Protocollo,Pacchetti_Totali,Byte_Totali,Nome_Dominio_Associato,SNI_TLS,Host_HTTP,Organizzazione_WHOIS_IP_1,Organizzazione_WHOIS_IP_2
18.154.161.23,443,192.168.20.101,41006,TCP,43,14743,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
192.168.20.101,37062,3.228.138.178,443,TCP,51,27193,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
192.168.20.101,47786,8.8.4.4,853,TCP,19,3234,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.101,39130,216.239.38.223,443,TCP,30,12405,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,37938,8.8.4.4,443,UDP,70,31967,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.101,38274,35.162.132.61,443,TCP,83,28464,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
192.168.20.101,42838,54.244.158.134,443,TCP,91,29511,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AMAZON-2011L
108.139.229.120,443,192.168.20.101,48496,TCP,556,439987,N/A | N/A,N/A | N/A,N/A | N/A,AMAZO-4,IP Privato/Riservato
192.168.20.101,38280,35.162.132.61,443,TCP,37,8571,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
108.139.229.120,443,192.168.20.101,40451,UDP,202,195037,N/A | N/A,N/A | N/A,N/A | N/A,AMAZO-4,IP Privato/Riservato
192.168.20.101,40152,52.88.81.237,443,TCP,56,10713,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
192.168.20.101,38688,8.8.4.4,443,UDP,65,31685,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.101,43052,44.237.199.172,443,TCP,71,27430,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AMAZO-4
192.168.20.101,43054,44.237.199.172,443,TCP,23,8225,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AMAZO-4
192.168.20.101,47804,8.8.4.4,853,TCP,21,3378,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.101,47716,8.8.4.4,443,UDP,73,37990,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
