IP_1,Porta_1,IP_2,Porta_2,Protocollo,Pacchetti_Totali,Byte_Totali,Nome_Dominio_Associato,SNI_TLS,Host_HTTP,Organizzazione_WHOIS_IP_1,Organizzazione_WHOIS_IP_2
142.250.180.130,443,192.168.20.101,39358,TCP,38,13758,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.180.161,443,192.168.20.101,37146,UDP,35,24475,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
172.66.154.88,443,192.168.20.101,39574,TCP,30,12430,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.18.26.193,443,192.168.20.101,45818,TCP,53,35585,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
185.89.210.212,443,192.168.20.101,38748,TCP,37,16596,N/A | N/A,N/A | N/A,N/A | N/A,EUADNEXUS-FR-IB-2,IP Privato/Riservato
185.64.189.112,443,192.168.20.101,48638,TCP,56,31767,N/A | N/A,N/A | N/A,N/A | N/A,PubMatic_AMS,IP Privato/Riservato
192.168.20.101,43546,216.58.204.226,443,UDP,25,25869,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
18.185.116.170,443,192.168.20.101,49820,TCP,36,17384,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
142.250.180.177,443,192.168.20.101,45510,TCP,37,13980,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
18.65.64.9,443,192.168.20.101,39844,TCP,59,28352,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
142.250.66.195,443,192.168.20.101,39148,UDP,36,21838,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.140.98,443,192.168.20.101,47974,UDP,40,23821,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.66.195,443,192.168.20.101,43572,TCP,22,9623,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
104.20.40.222,443,192.168.20.101,46800,TCP,32,12283,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
151.101.65.108,443,192.168.20.101,46280,TCP,17,3298,N/A | N/A,N/A | N/A,N/A | N/A,SKYCA-3,IP Privato/Riservato
192.168.20.101,49818,23.60.189.41,443,TCP,18,3500,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI
185.184.8.90,443,192.168.20.101,43216,TCP,31,11200,N/A | N/A,N/A | N/A,N/A | N/A,NL-RTBHOUSE-20170825,IP Privato/Riservato
192.168.20.101,37002,35.71.131.137,443,TCP,35,12693,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
192.168.20.101,37986,8.2.109.251,443,TCP,34,13131,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,LVLT-ORG-8-8
104.18.25.18,443,192.168.20.101,43996,TCP,21,8065,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
142.251.140.98,443,192.168.20.101,39631,UDP,29,25446,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.101,44708,89.149.193.101,443,TCP,32,13096,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,NL-LEASEWEB-20060223
142.251.140.98,443,192.168.20.101,39444,TCP,40,14728,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
185.89.210.90,443,192.168.20.101,45690,TCP,26,10493,N/A | N/A,N/A | N/A,N/A | N/A,EUADNEXUS-FR-IB-2,IP Privato/Riservato
18.198.188.210,443,192.168.20.101,43176,TCP,38,9370,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
192.168.20.101,42747,216.58.204.226,443,UDP,29,23192,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,49320,216.58.204.226,443,TCP,27,7910,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
188.40.16.220,443,192.168.20.101,43782,TCP,28,8299,N/A | N/A,N/A | N/A,N/A | N/A,HOS-2011199,IP Privato/Riservato
192.168.20.101,44274,51.89.9.252,443,TCP,27,5132,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,OVH-DEDICATED-FO
185.184.8.90,443,192.168.20.101,43238,TCP,31,10309,N/A | N/A,N/A | N/A,N/A | N/A,NL-RTBHOUSE-20170825,IP Privato/Riservato
192.168.20.101,41100,67.202.105.22,443,TCP,33,11991,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,STEADFAST-3
192.168.20.101,38996,192.178.202.94,443,UDP,42,27654,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
104.17.24.14,443,192.168.20.101,37090,UDP,22,14324,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
151.101.130.137,443,192.168.20.101,42956,TCP,19,4919,N/A | N/A,N/A | N/A,N/A | N/A,SKYCA-3,IP Privato/Riservato
192.168.20.101,38958,213.209.0.20,443,TCP,27,14089,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,IT-MATRIX-991115
157.240.231.1,443,192.168.20.101,49957,UDP,49,26870,N/A | N/A,N/A | N/A,N/A | N/A,THEFA-3,IP Privato/Riservato
192.168.20.101,38071,192.178.209.120,443,UDP,30,21972,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.251.209.36,443,192.168.20.101,44707,UDP,29,29093,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.36,443,192.168.20.101,38501,UDP,170,59813,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.46,443,192.168.20.101,38073,UDP,42,36078,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.180.162,443,192.168.20.101,40029,UDP,25,23459,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.101,41715,216.58.209.33,443,UDP,28,22773,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,48623,192.178.202.97,443,UDP,43,19678,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,45494,8.8.4.4,853,TCP,29,5194,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
