IP_1,Porta_1,IP_2,Porta_2,Protocollo,Pacchetti_Totali,Byte_Totali,Nome_Dominio_Associato,SNI_TLS,Host_HTTP,Organizzazione_WHOIS_IP_1,Organizzazione_WHOIS_IP_2
142.250.181.78,443,192.168.20.102,34110,TCP,45,15673,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.34,443,192.168.20.102,60596,UDP,52,38974,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,42308,216.58.204.129,443,UDP,35,28371,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,33904,216.58.204.226,443,UDP,33,27772,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
172.66.154.88,443,192.168.20.102,36420,TCP,62,23639,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.18.27.193,443,192.168.20.102,42896,TCP,171,100864,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.102,54012,37.252.171.22,443,TCP,34,14118,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,EUADNEXUS-FRA1-IB-1
192.168.20.102,39610,35.158.106.184,443,TCP,53,25878,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
185.64.189.112,443,192.168.20.102,33650,TCP,114,62237,N/A | N/A,N/A | N/A,N/A | N/A,PubMatic_AMS,IP Privato/Riservato
142.251.209.34,443,192.168.20.102,57103,UDP,42,26014,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
104.18.24.18,443,192.168.20.102,40278,TCP,19,7083,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
151.101.194.49,443,192.168.20.102,58352,TCP,48,11791,N/A | N/A,N/A | N/A,N/A | N/A,SKYCA-3,IP Privato/Riservato
172.66.154.88,443,192.168.20.102,42376,TCP,75,24915,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
185.184.8.90,443,192.168.20.102,60480,TCP,31,10914,N/A | N/A,N/A | N/A,N/A | N/A,NL-RTBHOUSE-20170825,IP Privato/Riservato
192.168.20.102,49544,80.77.87.161,443,TCP,36,13560,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,NATCO-8
192.168.20.102,40364,52.223.40.198,443,TCP,38,12334,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
151.101.193.108,443,192.168.20.102,52146,TCP,23,7580,N/A | N/A,N/A | N/A,N/A | N/A,SKYCA-3,IP Privato/Riservato
192.168.20.102,42004,23.60.189.41,443,TCP,26,7944,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI
192.168.20.102,52672,81.17.55.122,443,TCP,35,13209,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,NL-LEASEWEB-20020109
192.168.20.102,52226,37.252.171.21,443,TCP,30,10461,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,EUADNEXUS-FRA1-IB-1
192.168.20.102,48924,3.121.234.184,443,TCP,41,12489,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
188.40.16.220,443,192.168.20.102,44612,TCP,28,8404,N/A | N/A,N/A | N/A,N/A | N/A,HOS-2011199,IP Privato/Riservato
192.168.20.102,34242,51.89.9.252,443,TCP,32,8253,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,OVH-DEDICATED-FO
192.168.20.102,50554,34.1.242.226,443,TCP,48,9831,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGL-2
185.184.8.90,443,192.168.20.102,60488,TCP,50,12084,N/A | N/A,N/A | N/A,N/A | N/A,NL-RTBHOUSE-20170825,IP Privato/Riservato
192.168.20.102,59920,67.202.105.23,443,TCP,33,11949,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,STEADFAST-3
142.250.180.174,443,192.168.20.102,45269,UDP,35,26047,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,36092,8.8.4.4,443,UDP,111,45536,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
104.17.25.14,443,192.168.20.102,53025,UDP,21,13685,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.102,48512,8.8.4.4,853,TCP,32,11388,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
151.101.2.137,443,192.168.20.102,43120,TCP,21,5077,N/A | N/A,N/A | N/A,N/A | N/A,SKYCA-3,IP Privato/Riservato
192.168.20.102,55700,192.178.204.94,443,UDP,33,24422,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.251.19.94,443,192.168.20.102,50111,UDP,41,29484,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,42590,213.209.0.20,443,TCP,28,14079,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,IT-MATRIX-991115
142.250.180.132,443,192.168.20.102,35220,UDP,29,29397,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.180.132,443,192.168.20.102,39376,TCP,91,44483,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.180.132,443,192.168.20.102,34176,UDP,117,48942,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,46937,8.8.4.4,443,UDP,398,103792,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,58510,8.8.4.4,853,TCP,24,8525,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
142.250.180.162,443,192.168.20.102,44249,UDP,29,20869,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.180.162,443,192.168.20.102,33270,TCP,34,8825,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,33870,216.239.34.157,443,TCP,108,76439,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,56892,8.8.4.4,443,TCP,35,11926,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,50131,192.178.204.113,443,UDP,38,29352,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,55647,192.178.203.97,443,UDP,28,29373,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,48898,216.58.204.129,443,UDP,42,28980,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,57310,216.58.204.129,443,UDP,38,20113,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,33876,216.239.34.157,443,TCP,149,102626,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,56902,8.8.4.4,443,TCP,40,13844,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,42550,216.58.209.33,443,UDP,28,22753,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.250.180.142,443,192.168.20.102,45721,UDP,50,38336,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.180.170,443,192.168.20.102,36729,UDP,42,30141,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,47296,8.8.4.4,443,UDP,45,30698,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
104.17.25.14,443,192.168.20.102,33481,UDP,21,13685,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.102,40216,192.178.203.97,443,TCP,57,14502,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,52168,192.178.203.97,443,UDP,30,19241,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
13.35.198.99,443,192.168.20.102,42642,TCP,180,126017,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
192.168.20.102,60913,192.178.204.136,443,UDP,38,29761,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
18.65.64.104,443,192.168.20.102,45932,TCP,52,25589,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
192.168.20.102,55597,216.58.209.33,443,UDP,28,16777,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,59860,216.58.209.33,443,TCP,45,19288,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
178.250.1.12,443,192.168.20.102,50630,TCP,24,5783,N/A | N/A,N/A | N/A,N/A | N/A,CRITEO-EUROPE-INFRA,IP Privato/Riservato
142.251.209.35,443,192.168.20.102,36497,UDP,48,24893,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,49860,54.76.29.135,443,TCP,27,5071,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AMAZON-2011L
142.251.209.46,443,192.168.20.102,38813,UDP,186,125812,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.34,443,192.168.20.102,56580,UDP,41,27914,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.36,443,192.168.20.102,42971,UDP,42,29183,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
178.250.1.12,443,192.168.20.102,50640,TCP,24,6140,N/A | N/A,N/A | N/A,N/A | N/A,CRITEO-EUROPE-INFRA,IP Privato/Riservato
142.250.180.138,443,192.168.20.102,60753,UDP,49,31008,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,44134,216.239.34.36,443,UDP,48,23915,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,51411,192.178.203.97,443,UDP,32,18476,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.250.180.130,443,192.168.20.102,35592,UDP,47,30314,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.46,443,192.168.20.102,44325,UDP,68,35404,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.180.130,443,192.168.20.102,50985,UDP,171,121565,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,52138,216.58.204.129,443,UDP,37,30471,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.250.180.132,443,192.168.20.102,46924,UDP,171,136800,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.140.98,443,192.168.20.102,34057,UDP,32,26895,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.34,443,192.168.20.102,37291,UDP,45,32810,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,35756,216.58.204.226,443,UDP,39,27837,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.250.180.161,443,192.168.20.102,57371,UDP,35,25610,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
185.89.210.46,443,192.168.20.102,35138,TCP,34,14277,N/A | N/A,N/A | N/A,N/A | N/A,EUADNEXUS-FR-IB-2,IP Privato/Riservato
192.168.20.102,57418,35.158.138.129,443,TCP,55,28310,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
142.251.209.34,443,192.168.20.102,52476,UDP,39,24324,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.140.97,443,192.168.20.102,50036,UDP,83,65433,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,45404,81.17.55.122,443,TCP,30,10030,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,NL-LEASEWEB-20020109
192.168.20.102,47630,80.77.87.161,443,TCP,26,6987,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,NATCO-8
192.168.20.102,38986,52.223.40.198,443,TCP,37,12472,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
192.168.20.102,42228,23.60.189.41,443,TCP,17,3454,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI
104.18.25.18,443,192.168.20.102,43558,TCP,15,5000,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.102,33050,23.41.187.31,443,TCP,24,7810,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI
192.168.20.102,39156,216.58.209.34,443,UDP,40,30086,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
185.89.210.122,443,192.168.20.102,50408,TCP,29,10603,N/A | N/A,N/A | N/A,N/A | N/A,EUADNEXUS-FR-IB-2,IP Privato/Riservato
18.153.64.118,443,192.168.20.102,53788,TCP,39,12014,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
188.40.16.220,443,192.168.20.102,60250,TCP,27,8274,N/A | N/A,N/A | N/A,N/A | N/A,HOS-2011199,IP Privato/Riservato
192.168.20.102,44454,51.89.9.254,443,TCP,25,4997,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,OVH-DEDICATED-FO
192.168.20.102,44572,67.202.105.22,443,TCP,31,11849,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,STEADFAST-3
192.168.20.102,38492,8.8.4.4,853,TCP,28,9836,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,53089,192.178.204.94,443,UDP,40,31360,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,40840,8.8.4.4,443,UDP,370,96830,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,48529,192.178.204.94,443,UDP,40,26368,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
104.17.25.14,443,192.168.20.102,59196,UDP,19,12929,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
151.101.130.137,443,192.168.20.102,41476,TCP,19,4887,N/A | N/A,N/A | N/A,N/A | N/A,SKYCA-3,IP Privato/Riservato
142.250.180.174,443,192.168.20.102,54998,UDP,36,28480,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,56208,213.209.0.20,443,TCP,28,14143,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,IT-MATRIX-991115
142.251.19.94,443,192.168.20.102,43497,UDP,39,29482,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.180.132,443,192.168.20.102,46993,UDP,232,143425,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,52552,192.178.204.101,443,UDP,24,24889,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.250.180.162,443,192.168.20.102,55252,UDP,24,21703,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,47336,216.239.34.157,443,TCP,102,70488,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,42890,8.8.4.4,443,TCP,33,11729,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,60350,216.58.204.129,443,UDP,40,21866,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,49445,216.58.204.129,443,UDP,37,19178,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
104.17.25.14,443,192.168.20.102,47522,UDP,19,12929,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.102,53232,8.8.4.4,443,UDP,43,30557,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,51599,192.178.204.93,443,UDP,37,26341,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,54190,192.178.202.102,443,UDP,41,31726,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,42902,8.8.4.4,443,TCP,32,11664,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,47350,216.239.34.157,443,TCP,308,264288,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
178.250.1.12,443,192.168.20.102,37854,TCP,24,5846,N/A | N/A,N/A | N/A,N/A | N/A,CRITEO-EUROPE-INFRA,IP Privato/Riservato
192.168.20.102,52018,54.171.119.250,443,TCP,37,10174,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AMAZON
142.251.209.35,443,192.168.20.102,52181,UDP,51,25061,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,57223,216.239.34.36,443,UDP,54,26211,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.251.209.46,443,192.168.20.102,45049,UDP,190,128309,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.180.168,443,192.168.20.102,41888,UDP,36,24163,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
178.250.1.12,443,192.168.20.102,37858,TCP,30,9423,N/A | N/A,N/A | N/A,N/A | N/A,CRITEO-EUROPE-INFRA,IP Privato/Riservato
142.251.209.34,443,192.168.20.102,39139,UDP,26,25229,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.36,443,192.168.20.102,41957,UDP,40,28514,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.180.168,443,192.168.20.102,36735,UDP,33,22148,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.180.130,443,192.168.20.102,34564,UDP,46,26200,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.46,443,192.168.20.102,60965,UDP,26,27359,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.180.130,443,192.168.20.102,52298,UDP,62,39724,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.180.161,443,192.168.20.102,40166,UDP,39,30590,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.180.132,443,192.168.20.102,59732,UDP,172,138882,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.140.98,443,192.168.20.102,35859,UDP,31,24709,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,54403,192.178.204.101,443,UDP,27,22704,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,54323,216.58.204.130,443,UDP,56,41092,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.250.180.161,443,192.168.20.102,38645,UDP,34,24331,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,59994,216.58.204.226,443,UDP,39,26843,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
185.89.210.180,443,192.168.20.102,43210,TCP,33,13801,N/A | N/A,N/A | N/A,N/A | N/A,EUADNEXUS-FR-IB-2,IP Privato/Riservato
192.168.20.102,55116,63.178.18.31,443,TCP,39,17424,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AMAZO-4
192.168.20.102,44082,216.58.204.130,443,UDP,47,31559,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.251.209.34,443,192.168.20.102,54108,UDP,30,20194,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.34,443,192.168.20.102,54696,TCP,32,12145,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.46,443,192.168.20.102,35927,UDP,34,25862,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.46,443,192.168.20.102,35532,TCP,63,22585,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,58730,52.223.40.198,443,TCP,36,12343,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
104.18.25.18,443,192.168.20.102,34282,TCP,15,4968,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
151.101.1.108,443,192.168.20.102,34844,TCP,25,8333,N/A | N/A,N/A | N/A,N/A | N/A,SKYCA-3,IP Privato/Riservato
192.168.20.102,35958,23.60.189.41,443,TCP,17,3422,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI
192.168.20.102,34548,44.213.224.53,443,TCP,34,12214,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AMAZO-4
192.168.20.102,51167,34.98.64.218,443,UDP,29,23236,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGL-2
192.168.20.102,51600,5.135.209.100,443,TCP,39,13865,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,OVH_210435296
185.89.211.116,443,192.168.20.102,49346,TCP,28,10471,N/A | N/A,N/A | N/A,N/A | N/A,EUADNEXUS-FR-IB-2,IP Privato/Riservato
18.198.188.210,443,192.168.20.102,37774,TCP,30,10499,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
188.40.16.220,443,192.168.20.102,34566,TCP,27,8338,N/A | N/A,N/A | N/A,N/A | N/A,HOS-2011199,IP Privato/Riservato
192.168.20.102,49154,51.89.9.254,443,TCP,27,5196,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,OVH-DEDICATED-FO
192.168.20.102,39688,67.202.105.22,443,TCP,32,11883,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,STEADFAST-3
142.250.180.174,443,192.168.20.102,43024,UDP,36,28472,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,48127,8.8.4.4,443,UDP,32,26426,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,35802,8.8.4.4,853,TCP,25,5471,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,44582,192.178.204.94,443,UDP,46,26638,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,57012,8.8.4.4,443,UDP,371,88310,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,56604,8.8.4.4,443,TCP,21,10164,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
104.17.25.14,443,192.168.20.102,58353,UDP,21,13681,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
151.101.194.137,443,192.168.20.102,32810,TCP,19,4951,N/A | N/A,N/A | N/A,N/A | N/A,SKYCA-3,IP Privato/Riservato
192.168.20.102,48456,213.209.0.20,443,TCP,28,14111,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,IT-MATRIX-991115
192.168.20.102,46084,8.8.4.4,853,TCP,25,5459,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,33196,216.58.204.132,443,UDP,173,88152,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.250.180.174,443,192.168.20.102,56287,UDP,35,28149,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,57886,192.178.204.101,443,UDP,41,29622,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.250.180.162,443,192.168.20.102,37520,UDP,29,19626,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.180.162,443,192.168.20.102,45128,TCP,27,8024,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,37130,216.239.34.157,443,TCP,200,163500,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,45095,192.178.203.97,443,UDP,26,18622,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,40218,8.8.4.4,443,TCP,33,11727,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,45270,216.58.209.33,443,UDP,40,23277,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,50808,216.58.204.129,443,UDP,40,23160,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,51586,216.58.204.129,443,UDP,41,20865,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,40234,8.8.4.4,443,TCP,33,11761,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,37138,216.239.34.157,443,TCP,103,69330,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.250.180.142,443,192.168.20.102,50549,UDP,41,32942,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,57596,23.35.136.123,443,TCP,423,312011,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI
192.168.20.102,49981,8.8.4.4,443,UDP,47,32741,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,42954,23.60.188.198,443,TCP,25,7234,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI
192.168.20.102,57466,23.60.189.88,443,TCP,198,171837,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI
192.168.20.102,42092,192.178.204.136,443,UDP,35,27024,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,42966,23.60.188.198,443,TCP,36,10724,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI
192.168.20.102,44640,34.255.26.24,443,TCP,34,10790,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
104.18.86.42,443,192.168.20.102,39886,TCP,61,23861,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
